"species","nursery","batch_id","volume","treenumb","crown_length","branchper30","crown_spread","crown_ratio","climate_region","genus_species","variety","origin","leaf_type"
"olea_europaea_manzanillo","benara","30624",90,9,174.7,12,138,0.004985707541247,"Western Australia","olea_europaea","manzanillo","non-native","evergreen"
"olea_europaea_manzanillo","benara","30624",90,5,173.7,11,136,0.00484224147673307,"Western Australia","olea_europaea","manzanillo","non-native","evergreen"
"olea_europaea_manzanillo","benara","30624",90,8,195.5,12,164,0.00704135633424592,"Western Australia","olea_europaea","manzanillo","non-native","evergreen"
"olea_europaea_manzanillo","benara","30624",90,4,187.1,10,136,0.00484224147673307,"Western Australia","olea_europaea","manzanillo","non-native","evergreen"
"olea_europaea_manzanillo","benara","30624",90,3,180.5,10,134,0.00470086980732153,"Western Australia","olea_europaea","manzanillo","non-native","evergreen"
"olea_europaea_manzanillo","benara","30624",90,7,177.7,8,146,0.00558051575032667,"Western Australia","olea_europaea","manzanillo","non-native","evergreen"
"olea_europaea_mission","arborwest","K43",45,4,183.7,7,206,0.0111097188206447,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43",45,8,154.4,6,160,0.00670206432765822,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43_100",100,3,229.3,4,146,0.00558051575032667,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43_100",100,10,236.7,5,198,0.0102635831992779,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43",45,6,182.9,9,134,0.00470086980732153,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43",45,3,198.4,9,148,0.00573445379035257,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43",45,7,243,3,156,0.0063711499014801,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43",45,2,199.3,9,134,0.00470086980732153,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43_100",100,4,168.6,6,190,0.00945095789954929,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43",45,5,125.8,7,162,0.00687066313340088,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43_100",100,2,179.1,8,204,0.0108950433226494,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43_100",100,9,143.6,3,224,0.0131360460822101,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43_100",100,5,195.8,1,168,0.00738902592124319,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43_100",100,7,213.9,3,164,0.00704135633424592,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43_100",100,8,206.1,6,154,0.00620883428104463,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43",45,9,227.5,7,168,0.00738902592124319,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43_100",100,1,212,7,236,0.0145811787028614,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43",45,1,215.1,5,158,0.00653555991701797,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43_100",100,6,205.9,8,266,0.0185238774831166,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_mission","arborwest","K43",45,10,178.5,4,196,0.0100572852816921,"Western Australia","olea_europaea","mission","non-native","evergreen"
"olea_europaea_newnoricamission","fleming","oen__45",45,10,195.1,3,120,0.00376991118430775,"Victoria","olea_europaea","newnoricamission","non-native","evergreen"
"olea_europaea_newnoricamission","fleming","oen__45",45,8,129.6,10,138,0.004985707541247,"Victoria","olea_europaea","newnoricamission","non-native","evergreen"
"olea_europaea_newnoricamission","fleming","oen__45",45,1,179.9,7,120,0.00376991118430775,"Victoria","olea_europaea","newnoricamission","non-native","evergreen"
"olea_europaea_newnoricamission","fleming","oen__45",45,6,136.3,3,116,0.00352277256222535,"Victoria","olea_europaea","newnoricamission","non-native","evergreen"
"olea_europaea_newnoricamission","fleming","oen__45",45,5,182.3,3,112,0.00328401152055253,"Victoria","olea_europaea","newnoricamission","non-native","evergreen"
"olea_europaea_newnoricamission","fleming","oen__45",45,9,126.9,3,116,0.00352277256222535,"Victoria","olea_europaea","newnoricamission","non-native","evergreen"
"olea_europaea_newnoricamission","fleming","oen__45",45,3,229.8,3,148,0.00573445379035257,"Victoria","olea_europaea","newnoricamission","non-native","evergreen"
"olea_europaea_newnoricamission","fleming","oen__45",45,3,143.7,9,124,0.00402542738679972,"Victoria","olea_europaea","newnoricamission","non-native","evergreen"
"olea_europaea_newnoricamission","fleming","oen__45",45,4,220.7,1,134,0.00470086980732153,"Victoria","olea_europaea","newnoricamission","non-native","evergreen"
"olea_europaea_newnoricamission","fleming","oen__45",45,7,120.6,6,132,0.00456159253301238,"Victoria","olea_europaea","newnoricamission","non-native","evergreen"
"olea_europaea_swanhill","fleming","oes_45",45,5,184.4,4,128,0.00428932116970126,"Victoria","olea_europaea","swanhill","non-native","evergreen"
"olea_europaea_swanhill","fleming","oes_45",45,4,160.3,9,146,0.00558051575032667,"Victoria","olea_europaea","swanhill","non-native","evergreen"
"olea_europaea_swanhill","fleming","oes_45",45,6,148,4,142,0.00527892285558205,"Victoria","olea_europaea","swanhill","non-native","evergreen"
"olea_europaea_swanhill","fleming","oes_45",45,7,197,5,114,0.00340234484383775,"Victoria","olea_europaea","swanhill","non-native","evergreen"
"olea_europaea_swanhill","fleming","oes_45",45,3,138.5,5,136,0.00484224147673307,"Victoria","olea_europaea","swanhill","non-native","evergreen"
"olea_europaea_swanhill","fleming","oes_45",45,10,191.6,1,98,0.00251432132042303,"Victoria","olea_europaea","swanhill","non-native","evergreen"
"olea_europaea_swanhill","fleming","oes_45",45,8,177,4,124,0.00402542738679972,"Victoria","olea_europaea","swanhill","non-native","evergreen"
"olea_europaea_swanhill","fleming","oes_45",45,2,159.1,6,154,0.00620883428104463,"Victoria","olea_europaea","swanhill","non-native","evergreen"
"olea_europaea_swanhill","fleming","oes_45",45,1,150.9,7,130,0.00442440965380563,"Victoria","olea_europaea","swanhill","non-native","evergreen"
"olea_europaea_swanhill","fleming","oes_45",45,9,156.4,4,102,0.00272376083066235,"Victoria","olea_europaea","swanhill","non-native","evergreen"
"olea_europaea_tolleysupright","fleming","oet_45",45,8,206.9,3,108,0.00305362805928928,"Victoria","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","H32",100,8,187.8,12,176,0.00810949783646645,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","H32",100,9,152.7,12,216,0.0122145122371571,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","fleming","oet_45",45,5,154,9,92,0.002215870018332,"Victoria","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","fleming","oet_45",45,1,148.2,7,126,0.0041563270806993,"Victoria","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","fleming","oet_45",45,7,142.7,10,80,0.00167551608191456,"Victoria","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","fleming","oet_45",45,2,146.3,7,74,0.00143361344758814,"Victoria","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","H32",100,7,147.7,6,184,0.008863480073328,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","E1",200,1,222.7,3,284,0.0211156914223282,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","fleming","oet_45",45,6,143,7,84,0.0018472564803108,"Victoria","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","fleming","oet_45",45,9,125.4,6,104,0.0028316221784356,"Victoria","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","E1",200,6,166.5,3,178,0.00829485180302825,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","H32",100,6,126.5,7,218,0.0124417541057668,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","H32",100,10,147.9,NA,160,0.00670206432765823,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","fleming","oet_45",45,4,124.2,4,142,0.00527892285558205,"Victoria","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","H32",100,5,146.7,8,226,0.0133716655312294,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","E1",200,4,201.3,4,230,0.013849187614575,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","fleming","oet_45",45,3,149.8,8,86,0.00193626827216251,"Victoria","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","A50/K28",45,4,102.6,14,76,0.00151215326392789,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","A50/K28",45,2,92.7,3,172,0.00774507308865004,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","H32",100,4,146.1,13,150,0.00589048622548086,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","E1",200,5,215.3,3,274,0.0196548508384089,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","A50/K28",45,8,111.7,10,170,0.00756600230739542,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","E1",200,2,198.9,5,288,0.0217146884216126,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","A50/K28",45,1,70.2,8,86,0.00193626827216251,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","H32",100,2,139,10,158,0.00653555991701797,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","H32",100,1,161.3,10,190,0.0094509578995493,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","A50/K28",45,3,95.2,14,128,0.00428932116970126,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","A50/K28",45,5,121.6,9,90,0.00212057504117311,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","E1",200,3,186,5,272,0.0193689659069323,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","fleming","oet_45",45,10,110.4,12,118,0.00364529467571536,"Victoria","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","A50/K28",45,10,112.1,4,136,0.00484224147673307,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","A50/K28",45,6,134.5,8,198,0.0102635831992779,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","H32",100,3,184.3,9,204,0.0108950433226494,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","A50/K28",45,7,138.2,12,132,0.00456159253301238,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"olea_europaea_tolleysupright","arborwest","A50/K28",45,9,88.6,5,150,0.00589048622548086,"Western Australia","olea_europaea","tolleysupright","non-native","evergreen"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_73",20,9,147.5,3,96,0.00241274315795696,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","ibrox","pp_45",45,9,64.7,7,126,0.0041563270806993,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_109",100,1,104.5,2,206,0.0111097188206447,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","ibrox","pp_45",45,7,110.6,9,176,0.00810949783646645,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_73",20,8,79.4,3,88,0.00202737445911661,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_45",45,9,120.4,7,124,0.00402542738679972,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_109",100,2,87.2,1,142,0.00527892285558205,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_100",100,5,185.2,1,292,0.0223220630013067,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_73",20,10,56.6,2,176,0.00810949783646645,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_tb",200,4,131.8,3,190,0.0094509578995493,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_100",100,4,136.4,4,176,0.00810949783646645,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_109",100,4,128.4,4,106,0.00294157792131124,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","ibrox","pp_45",45,1,126.2,14,162,0.00687066313340088,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_45",45,7,100.7,8,100,0.00261799387799149,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_73",20,6,91,5,130,0.00442440965380563,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_tb",200,10,109.6,5,202,0.0106824622197565,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_tb",200,3,167.7,3,204,0.0108950433226494,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_100",100,9,159.3,6,172,0.00774507308865004,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","ibrox","pp_45",45,5,126.2,12,88,0.00202737445911661,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_tb",200,2,139,7,280,0.0205250720034533,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_100",100,2,187.1,2,230,0.013849187614575,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_109",100,3,66.4,3,106,0.00294157792131124,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_tb",200,1,142.5,6,238,0.014829364522495,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_73",20,5,108.6,1,98,0.00251432132042303,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_100",100,10,139.6,1,196,0.0100572852816921,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_tb",200,8,174.6,5,252,0.0166253083227972,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_tb",200,7,146.5,3,196,0.0100572852816921,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_73",20,7,48.5,2,88,0.00202737445911661,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_45",45,6,134.2,6,76,0.00151215326392789,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_45",45,10,144.1,4,76,0.00151215326392789,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","ibrox","pp_45",45,6,133.5,12,150,0.00589048622548086,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","plants direct","pp_100",100,7,105.3,3,108,0.00305362805928928,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","ibrox","pp_45",45,8,145.5,4,158,0.00653555991701797,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","plants direct","pp_100",100,5,137.6,1,190,0.00945095789954929,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","plants direct","pp_100",100,9,133.1,3,204,0.0108950433226494,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_tb",200,6,157.1,4,194,0.00985308175920879,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_tb",200,9,131.4,5,232,0.0140910902489014,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_tb",200,5,138,2,182,0.00867184292145903,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_73",20,4,120,2,114,0.00340234484383775,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_100",100,6,137.5,1,258,0.0174264144494626,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_100",100,3,140.8,3,220,0.0126710903694788,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_100",100,8,116.7,3,236,0.0145811787028614,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_100",100,7,126.6,6,188,0.00925303756237314,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","plants direct","pp_100",100,8,114.7,12,160,0.00670206432765822,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","plants direct","pp_100",100,6,112.3,7,188,0.00925303756237314,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_73",20,3,127.3,3,116,0.00352277256222535,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","plants direct","pp_100",100,10,59.9,13,124,0.00402542738679972,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_73",20,2,223.6,2,134,0.00470086980732153,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","ibrox","pp_45",45,10,87.7,13,152,0.00604861305571155,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_45",45,5,107,7,66,0.00114039813325309,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","ibrox","pp_45",45,4,88.8,10,160,0.00670206432765822,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","ibrox","pp_45",45,2,106.8,14,182,0.00867184292145902,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","plants direct","pp_100",100,1,117.2,11,242,0.0153320193470694,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","plants direct","pp_100",100,3,142.9,1,182,0.00867184292145903,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_45",45,3,114.8,8,84,0.0018472564803108,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_45",45,8,107.3,5,126,0.0041563270806993,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","plants direct","pp_100",100,2,100.5,3,206,0.0111097188206447,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","ibrox","pp_45",45,3,74.9,9,168,0.00738902592124319,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","darwin plant wholesalers","pp_73",20,1,125.8,3,132,0.00456159253301238,"Northern Territory","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_45",45,1,156.5,5,76,0.00151215326392789,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_100",100,1,144.2,3,180,0.00848230016469244,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_45",45,4,99.9,9,88,0.00202737445911661,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","plants direct","pp_100",100,4,114.7,2,212,0.011766311685245,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"peltophorum_pterocarpum","logans","pp_45",45,2,70.9,10,104,0.0028316221784356,"Queensland","peltophorum_pterocarpum",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_18",18,8,139,3,28,0.000205250720034533,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_18",18,6,152,3,50,0.000654498469497874,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_18",18,7,158,0,26,0.000176976386152225,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_18",18,5,111,1,34,0.000302640092295817,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_100",100,10,175,5,208,0.0113264887137424,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_45",45,6,222,5,122,0.00389662208800254,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_18",18,4,95,1,46,0.000553967504583,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_18",18,1,124,2,38,0.000378038315981972,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","manor","FP14_PC",35,6,219.6,2,184,0.008863480073328,"South Australia","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_18",18,10,123,2,24,0.00015079644737231,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_45",45,7,64,12,60,0.000942477796076938,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_200",200,1,339,6,240,0.015079644737231,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_18",18,9,132,2,32,0.000268082573106329,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_100",100,6,153,9,198,0.0102635831992779,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_18",18,3,125,1,38,0.000378038315981972,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_45",45,5,194,2,138,0.004985707541247,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_18",18,2,177,0,42,0.0004618141200777,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_45",45,4,241,2,82,0.00176033908356148,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_45",45,8,141,12,90,0.00212057504117311,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_100",100,9,127,11,142,0.00527892285558205,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_45",45,3,261,1,124,0.00402542738679972,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_200",200,10,280,8,240,0.015079644737231,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","manor","FP14_PC",35,5,361.8,10,64,0.00107233029242532,"South Australia","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_100",100,8,142,17,162,0.00687066313340088,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_200",200,3,291,9,202,0.0106824622197565,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_100",100,3,181,10,124,0.00402542738679972,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_100",100,7,204,1,214,0.0119893647636498,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_200",200,2,424,2,100,0.00261799387799149,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_45",45,2,191,3,92,0.002215870018332,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_100",100,1,182,13,212,0.011766311685245,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_45",45,1,234,6,102,0.00272376083066235,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","manor","FP14_PC",35,4,304.3,4,62,0.00100635684669993,"South Australia","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_200",200,6,349,5,194,0.00985308175920879,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_200",200,4,296,4,180,0.00848230016469244,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_100",100,4,173,10,190,0.00945095789954929,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_100",100,5,167,9,224,0.0131360460822101,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_45",45,10,184,3,130,0.00442440965380563,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","manor","FP14_PC",35,3,243,3,112,0.00328401152055253,"South Australia","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_200",200,7,369,5,198,0.0102635831992779,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_45",45,9,230,3,146,0.00558051575032667,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
"pistacia_chinensis","mt william","pc_200",200,9,213,4,230,0.013849187614575,"Victoria","pistacia_chinensis",NA,"non-native","deciduous"
