"nursery","species","genus_species","volume","climate_region","origin","leaf_type","calliper300.mean","rcd.mean","height_m.mean","sizeindex.mean","calliper300.se","rcd.se","height_m.se","sizeindex.se","longitude","latitude","tmean_1","tmean_2","tmean_3","tmean_4","tmean_5","tmean_6","tmean_7","tmean_8","tmean_9","tmean_10","tmean_11","tmean_12","prec_1","prec_2","prec_3","prec_4","prec_5","prec_6","prec_7","prec_8","prec_9","prec_10","prec_11","prec_12","MAT","MAP"
"mt william","acer_rubrum_octoberglory","acer_rubrum",18,"Victoria","non-native","deciduous",20.0335555555556,29.2571111111111,2.67533333333333,53.6739244444444,0.166104781812461,0.357990515677966,0.0281187956119509,0.837639732042371,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","eucalyptus_sideroxylon_rosea","eucalyptus_sideroxylon",18,"Victoria","native","evergreen",10.3732222222222,15.4085555555556,1.38466666666667,14.4262855555556,0.151561998145003,0.2320067605153,0.0175020922270234,0.348574756016373,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","angophora_costata","angophora_costata",18,"Victoria","native","evergreen",14.7858,21.7646,1.65916,24.6065144,0.305402832337881,0.4077727022088,0.0316924112893502,0.794019800008598,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","eucalyptus_leucoxylon_megalocarpa","eucalyptus_leucoxylon",100,"Victoria","native","evergreen",42.401,51.621,3.4975,148.2468775,0.783965845792035,1.02001803389631,0.0734090020293653,4.01842652377355,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","eucalyptus_torquata","eucalyptus_torquata",45,"Victoria","native","evergreen",14.0325555555556,22.9907777777778,1.44977777777778,20.4247611111111,0.140106906846505,0.163292433752435,0.011698434840708,0.326259025892221,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","eucalyptus_leucoxylon_megalocarpa","eucalyptus_leucoxylon",45,"Victoria","native","evergreen",23.2816666666667,32.4483333333333,1.96933333333333,45.9049277777778,0.496513221161208,0.506003378636862,0.0295631493244512,1.23355960076839,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","pistacia_chinensis","pistacia_chinensis",100,"Victoria","non-native","deciduous",48.0221875,76.2959375,2.728125,131.192484375,1.39859825426136,1.74341841045294,0.0430524752482363,4.61159990621864,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","geijera_parviflora","geijera_parviflora",45,"Victoria","native","evergreen",26.4234615384615,40.1142307692308,1.30230769230769,34.7326769230769,0.885952946422191,1.01079206156161,0.0427897939867442,2.11034799452614,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","eucalyptus_sideroxylon_rosea","eucalyptus_sideroxylon",45,"Victoria","native","evergreen",26.4825555555556,39.6003333333333,1.96311111111111,51.9214888888889,0.474345977764936,0.879986862849599,0.0412455350778824,1.40695262643866,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","pistacia_chinensis","pistacia_chinensis",18,"Victoria","non-native","deciduous",12.5933333333333,18.7642222222222,1.57444444444444,19.9065166666667,0.246771271841073,0.323041924115511,0.0253471962778337,0.55995656608934,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","fraxinus_pennsylvanica_cimmaron","fraxinus_pennsylvanica",100,"Victoria","non-native","deciduous",45.966,85.90625,3.5775,164.72465,0.621762308620467,1.17605797134907,0.050193703735995,3.8830041926323,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","koelreuteria_paniculata","koelreuteria_paniculata",100,"Victoria","non-native","deciduous",38.5905,59.23175,2.89,111.24365,0.92518034515041,1.07433640932193,0.0437697323921932,2.57936378983829,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","pistacia_chinensis","pistacia_chinensis",45,"Victoria","non-native","deciduous",26.7178888888889,37.7453333333333,3.084,83.37008,0.644647004042078,0.993759307179591,0.079600263945555,3.41576470749719,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","lagerstroemia_indica_sioux","lagerstroemia_indica",45,"Victoria","non-native","deciduous",22.2446666666667,26.3914444444444,2.27644444444444,50.6549022222222,0.248553105924361,0.333176426033112,0.0224444444444444,0.783006371182904,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","lagerstroemia_indica_sioux","lagerstroemia_indica",18,"Victoria","non-native","deciduous",15.6693103448276,18.9694827586207,1.71965517241379,26.9457362068966,0.211301054712888,0.399624157235312,0.0204173375966877,0.489247706534345,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","pistacia_chinensis","pistacia_chinensis",200,"Victoria","non-native","deciduous",69.79625,95.258,4.07,282.6589,1.48277876916601,1.33630029322911,0.120328497740232,7.95380950117946,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","corymbia_maculata","corymbia_maculata",18,"Victoria","native","evergreen",11.8223333333333,19.835,1.57084444444444,18.6799273333333,0.202843896789246,1.93160699439821,0.026555943532942,0.536962635505681,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","eucalyptus_melliodora","eucalyptus_melliodora",18,"Victoria","native","evergreen",12.9466666666667,19.5327777777778,1.60083333333333,20.7680995833333,0.232295310135851,0.306069063456172,0.0322749964651493,0.59893496728682,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"mt william","fraxinus_pennsylvanica_cimmaron","fraxinus_pennsylvanica",45,"Victoria","non-native","deciduous",24.8837111111111,38.6355555555556,2.78377777777778,69.258712,0.230707595384073,0.512075180476614,0.0196079990090853,0.777045362544933,-37.239562,144.782219,18.4,18.9,16.6,12.8,9.5,6.9,6.1,7.2,9,11.7,14.1,16.5,46,44,45,63,86,78,91,100,85,82,60,53,12.3083333333333,833
"pallara","ficus_microcarpa_hilliiflash","ficus_microcarpa",100,"Queensland","native","evergreen",35.84225,43.04175,2.0566,73.8863725,0.75825192617799,0.748360512879215,0.0300677655690573,2.25019736435635,-27.620971,152.998968,25.1,24.6,23.5,21,17.8,15.1,14,15,17.5,20.4,22.6,24.4,149,151,127,81,70,68,62,39,34,85,98,126,20.0833333333333,1090
"pallara","ficus_microcarpa_hilliiflash","ficus_microcarpa",45,"Queensland","native","evergreen",34.01,45.6437096774194,1.70841935483871,58.1087743548387,0.656278773050744,1.15440050931213,0.0224260205144639,1.32239594507059,-27.620971,152.998968,25.1,24.6,23.5,21,17.8,15.1,14,15,17.5,20.4,22.6,24.4,149,151,127,81,70,68,62,39,34,85,98,126,20.0833333333333,1090
"pallara","melaleuca_leucadendra_fineleaf","melaleuca_leucadendra",45,"Queensland","native","evergreen",29.8911363636364,41.6272727272727,2.29018181818182,68.8567413636364,0.78756961705739,1.00523148500702,0.0550196594680584,3.06608733161321,-27.620971,152.998968,25.1,24.6,23.5,21,17.8,15.1,14,15,17.5,20.4,22.6,24.4,149,151,127,81,70,68,62,39,34,85,98,126,20.0833333333333,1090
"pallara","waterhousea_floribunda","waterhousea_floribunda",45,"Queensland","native","evergreen",18.0012222222222,24.4953333333333,1.58222222222222,28.5088367777778,0.374252998596502,0.578081999356318,0.0288461766611899,0.814596427868869,-27.620971,152.998968,25.1,24.6,23.5,21,17.8,15.1,14,15,17.5,20.4,22.6,24.4,149,151,127,81,70,68,62,39,34,85,98,126,20.0833333333333,1090
"pallara","elaeocarpus_eumundii","elaeocarpus_eumundii",100,"Queensland","native","evergreen",31.273,35.16,2.05625,64.41918625,0.542446140911219,0.36290965962982,0.0329918550554527,1.74214021820949,-27.620971,152.998968,25.1,24.6,23.5,21,17.8,15.1,14,15,17.5,20.4,22.6,24.4,149,151,127,81,70,68,62,39,34,85,98,126,20.0833333333333,1090
"pallara","callistemon_viminalis","callistemon_viminalis",25,"Queensland","native","evergreen",10.3992222222222,13.2096666666667,1.23151111111111,12.8147361111111,0.163218803039185,0.213845526235433,0.0201300223602575,0.304094767131672,-27.620971,152.998968,25.1,24.6,23.5,21,17.8,15.1,14,15,17.5,20.4,22.6,24.4,149,151,127,81,70,68,62,39,34,85,98,126,20.0833333333333,1090
"pallara","melaleuca_quinquenervia","melaleuca_quinquenervia",45,"Queensland","native","evergreen",22,29.7205128205128,1.93225641025641,42.6353026923077,0.463692020794458,0.553627858308268,0.0303833740215737,1.22034504902118,-27.620971,152.998968,25.1,24.6,23.5,21,17.8,15.1,14,15,17.5,20.4,22.6,24.4,149,151,127,81,70,68,62,39,34,85,98,126,20.0833333333333,1090
"pallara","delonix_regia","delonix_regia",100,"Queensland","non-native","deciduous",57.9507142857143,67.47,2.82342857142857,163.841135,2.01140066944933,2.8136556884831,0.0568560660343112,7.59312343591782,-27.620971,152.998968,25.1,24.6,23.5,21,17.8,15.1,14,15,17.5,20.4,22.6,24.4,149,151,127,81,70,68,62,39,34,85,98,126,20.0833333333333,1090
"pallara","delonix_regia","delonix_regia",200,"Queensland","non-native","deciduous",65.9203333333333,81.2076666666667,3.1786,209.685036666667,2.14916160102064,2.06587655019242,0.114509878966631,9.94259515631318,-27.620971,152.998968,25.1,24.6,23.5,21,17.8,15.1,14,15,17.5,20.4,22.6,24.4,149,151,127,81,70,68,62,39,34,85,98,126,20.0833333333333,1090
"pallara","melaleuca_quinquenervia","melaleuca_quinquenervia",100,"Queensland","native","evergreen",34.099,46.21,2.84585,97.4710115,1.17744849032491,1.42548149760002,0.0477292955939508,4.34343807385257,-27.620971,152.998968,25.1,24.6,23.5,21,17.8,15.1,14,15,17.5,20.4,22.6,24.4,149,151,127,81,70,68,62,39,34,85,98,126,20.0833333333333,1090
"pallara","waterhousea_floribunda","waterhousea_floribunda",200,"Queensland","native","evergreen",50.9535,61.889,2.6458,135.54893725,1.02930118731619,1.20208588448755,0.0579188452196601,4.97999972617091,-27.620971,152.998968,25.1,24.6,23.5,21,17.8,15.1,14,15,17.5,20.4,22.6,24.4,149,151,127,81,70,68,62,39,34,85,98,126,20.0833333333333,1090
"pallara","delonix_regia","delonix_regia",45,"Queensland","non-native","deciduous",23.3044444444444,28.2984444444444,1.49806666666667,34.9920494444444,0.260296219283509,0.37922887675546,0.0154235946759266,0.641984737136419,-27.620971,152.998968,25.1,24.6,23.5,21,17.8,15.1,14,15,17.5,20.4,22.6,24.4,149,151,127,81,70,68,62,39,34,85,98,126,20.0833333333333,1090
"plants direct","glochidion_sumatranum","glochidion_sumatranum",45,"Queensland","native","evergreen",30.63359375,36.18953125,1.99021875,61.1068734375,0.586682437076947,0.614176784771591,0.0292318572895182,1.67754843954939,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","magnolia_grandiflora_littlegem","magnolia_grandiflora",100,"Queensland","non-native","evergreen",33.165,41.4215,1.8408,61.53636725,0.881230673546944,0.981243712685187,0.0428845205786792,2.85736859578516,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","ficus_obliqua","ficus_obliqua",45,"Queensland","native","evergreen",29.7614444444444,44.3427777777778,1.90746666666667,56.9537777777778,0.538171816989306,0.863699254901884,0.0280118409306356,1.4716236601978,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","harpullia_pendula","harpullia_pendula",45,"Queensland","native","evergreen",26.7505714285714,34.001,2.33317142857143,62.7199964285714,0.463824608776941,0.550083981365229,0.033774747807138,1.74006041913734,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","peltophorum_pterocarpum","peltophorum_pterocarpum",100,"Queensland","non-native","deciduous",37.52125,48.40975,2.6767,100.433151,0.619476739612596,0.857640081775812,0.0419511683545976,2.27700677415019,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","araucaria_cunninghamii","araucaria_cunninghamii",45,"Queensland","native","evergreen",32.5405555555556,37.0582222222222,2.30813333333333,75.5247287777778,0.503167899318509,0.706724700224896,0.0315745326348801,1.94298279835296,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","araucaria_cunninghamii","araucaria_cunninghamii",100,"Queensland","native","evergreen",42.28775,52.63725,2.70915,114.5142365,0.703137749007225,0.921697695259877,0.0522725788535442,2.79730127250483,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","ficus_microcarpa_hillii","ficus_microcarpa",45,"Queensland","native","evergreen",22.1221739130435,26.1047826086957,1.84117391304348,40.7711532608696,0.417095266187218,0.391922957443465,0.0327881963344924,1.09155617218431,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","ficus_macrophylla","ficus_macrophylla",400,"Queensland","native","evergreen",103.490501745505,163.213394140739,4.239125,440.52484761785,4.94751313495196,13.2096890675326,0.122899993824828,28.3794602769999,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","melaleuca_quinquenervia","melaleuca_quinquenervia",45,"Queensland","native","evergreen",20.7747727272727,29.4447727272727,1.63168181818182,33.86687,0.493561081154483,0.769030316314297,0.0324285686113378,0.979791045299358,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","brachychiton_rupestris","brachychiton_rupestris",100,"Queensland","native","deciduous",73.3685,107.0166,2.5825,189.2739875,3.04862529632102,3.09322784601594,0.0613046533822335,8.41311796543409,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","ficus_microcarpa_hillii","ficus_microcarpa",400,"Queensland","native","evergreen",80.0016666666667,96.6427777777778,3.86433333333333,309.303458888889,1.50786249557297,1.86332142794183,0.0528688103810849,7.84509771489959,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","liquidambar_styraciflua","liquidambar_styraciflua",100,"Queensland","non-native","deciduous",41.50625,60.0015,2.70235,112.79776825,0.878004681305707,1.40696865730249,0.0696944940436474,4.67462287863624,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","agathis_robusta","agathis_robusta",45,"Queensland","native","evergreen",33.038125,41.0266666666667,2.46783333333333,81.94482625,0.656616120265956,0.904971607903315,0.050829840697311,2.95661678898384,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","delonix_regia","delonix_regia",100,"Queensland","non-native","deciduous",37.7251764705882,47.4255882352941,2.455,93.0057219411765,0.781141906570562,1.0083597158797,0.0488047580853005,3.58955844058934,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","corymbia_tessellaris","corymbia_tessellaris",45,"Queensland","native","evergreen",20.5623777777778,28.6774444444444,1.86026666666667,38.7506498222222,0.523130621122921,0.767504164141999,0.0450529026856654,1.56595210829201,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","hibiscus_tiliaceus_rubra","hibiscus_tiliaceus",45,"Queensland","native","evergreen",29.4345833333333,39.79875,1.96358333333333,58.0655466666667,1.08680454222691,0.983059564804975,0.0668738589065302,3.40656196442957,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","melia_azedarach","melia_azedarach",45,"Queensland","native","deciduous",29.5285714285714,38.2183333333333,1.93192857142857,57.15923,0.41937146313452,0.679145990222734,0.0308817457678344,1.34911057218397,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","ficus_macrophylla","ficus_macrophylla",1000,"Queensland","native","evergreen",160.666915051268,221.663046991237,5.947375,964.919376653157,9.910921464431,14.0998727156566,0.1714158412312,81.5898376995826,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","hibiscus_tiliaceus_rubra","hibiscus_tiliaceus",100,"Queensland","native","evergreen",37.805,47.963125,2.701,102.204288125,0.906849924581948,1.12167959897997,0.0674054893907017,3.81918182099079,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","araucaria_heterophylla","araucaria_heterophylla",400,"Queensland","native","evergreen",94.925625,112.858125,5.11425,489.65409375,3.18896821052952,3.42834976148198,0.256872171517274,37.8551361431226,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","lagerstroemia_indica_natchez","lagerstroemia_indica",45,"Queensland","non-native","deciduous",22.3415625,28.110625,2.6685,59.90936375,0.640015090764468,0.758924935215379,0.0733087079866142,2.70648798886746,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","callistemon_salignus","callistemon_salignus",45,"Queensland","native","evergreen",24.541875,32.5515625,2.2584375,56.0045509375,0.867204305392718,1.18471592223885,0.079143960011172,3.39055156363408,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","randia_fitzalanii","randia_fitzalanii",45,"Queensland","native","evergreen",24.2827272727273,36.4482954545455,1.33847727272727,32.4474679545455,0.818839473179466,1.00716450332845,0.0197517759159899,1.13740635687779,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","araucaria_heterophylla","araucaria_heterophylla",100,"Queensland","native","evergreen",45.397,52.52,3.2637,148.8798765,1.82323098433035,2.43491455474086,0.0863887917112708,8.49581938445057,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","ficus_benjamina","ficus_benjamina",200,"Queensland","non-native","evergreen",59.38975,66.7685,2.6342,156.585068,0.952573209992144,0.932417987080676,0.0367562812390796,3.69596802040985,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","liquidambar_styraciflua","liquidambar_styraciflua",45,"Queensland","non-native","deciduous",42.4104347826087,56.2604347826087,2.61265217391304,111.150492826087,0.691515700284147,1.15963194008562,0.0679398597312286,3.9913691200442,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","ficus_macrophylla","ficus_macrophylla",45,"Queensland","native","evergreen",24.9252222222222,38.5044444444444,1.38035555555556,34.577487,0.33176745672581,0.450983499390813,0.0223775490744936,0.876634355983779,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"plants direct","brachychiton_rupestris","brachychiton_rupestris",45,"Queensland","native","deciduous",61.0564814814815,94.3714814814815,2.21414814814815,135.743443518519,1.15611297416489,1.41981055914062,0.0566613799369891,4.98935993066546,-26.476995,152.9986,24.4,24.2,23.2,21,17.9,15.4,14.4,15.4,17.8,20.3,22.3,23.8,243,235,221,145,124,95,95,54,45,97,133,163,20.0083333333333,1650
"speciality","jacaranda_mimosifolia","jacaranda_mimosifolia",200,"Victoria","non-native","deciduous",53.005625,73.961875,3.89575,206.806851875,1.01603195143622,2.26616257169235,0.102008884416996,8.06640662344288,-37.951617,145.340269,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"speciality","lophostemon_confertus","lophostemon_confertus",35,"Victoria","native","evergreen",19.0021739130435,31.0602173913043,1.62978260869565,31.3076556521739,0.554213810042473,0.720122785304774,0.0456546131477089,1.64506553784428,-37.951617,145.340269,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"speciality","waterhousea_floribunda","waterhousea_floribunda",150,"Victoria","native","evergreen",64.6034615384615,77.2711538461539,3.73461538461538,242.098385384615,1.44818181593062,1.42216386162413,0.0691525198811812,9.2187942328003,-37.951617,145.340269,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"speciality","corymbia_ficifolia","corymbia_ficifolia",50,"Victoria","native","evergreen",28.8545,32.905,2.3899,69.660409,0.881909180489453,0.765192700188033,0.0650207213934628,3.52458230877027,-37.951617,145.340269,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"speciality","brachychiton_acerifolius","brachychiton_acerifolius",50,"Victoria","native","deciduous",69.2175,89.2375,2.4725,170.802675,9.0025,11.7675,0.0374999999999999,19.663025,-37.951617,145.340269,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"speciality","eucalyptus_leucoxylon_rosea","eucalyptus_leucoxylon",35,"Victoria","native","evergreen",17.0198888888889,26.2805555555556,1.42671111111111,24.7282836666667,0.607575856528704,0.547848989880133,0.0311559878354426,1.29593223168752,-37.951617,145.340269,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"speciality","eucalyptus_reticulatus","eucalyptus_reticulatus",50,"Victoria","native","evergreen",27.1216666666667,31.9866666666667,2.27233333333333,61.9697970833333,0.723195333156257,0.645658382950882,0.0650915827232227,3.06071562918883,-37.951617,145.340269,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"speciality","eucalyptus_reticulatus","eucalyptus_reticulatus",100,"Victoria","native","evergreen",30.60375,34.685,2.26185,69.2785695,0.475794055818935,0.512460653175082,0.0214907905612467,1.40360783286833,-37.951617,145.340269,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"speciality","waterhousea_floribunda","waterhousea_floribunda",100,"Victoria","native","evergreen",45.2897222222222,56.3102777777778,2.69905555555556,124.302616944444,1.46573541470439,1.61829271733842,0.126260558277777,8.60045891907029,-37.951617,145.340269,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
"speciality","corymbia_ficifolia","corymbia_ficifolia",35,"Victoria","native","evergreen",18.175,23.8672727272727,1.41336363636364,26.1672677272727,1.02831238621168,1.3908196346753,0.0917482001534905,2.67184217222044,-37.951617,145.340269,18.6,18.9,17.2,13.9,11.1,8.7,7.9,8.9,10.6,12.9,14.8,16.8,64,56,69,89,109,93,98,109,110,106,95,87,13.3583333333333,1085
