"batch_id","species","volume","treenumb","canopy_top","canopy_bottom","crownlength","branchper30","maxbranchradius","nursery","climate_region"
"14094","corymbia_maculata",400,5,584.2,87,497.2,3,125,"ellenby tree farm","Western Australia"
"14094","corymbia_maculata",400,6,493.3,106,387.3,4,100,"ellenby tree farm","Western Australia"
"14094","corymbia_maculata",400,7,538,95,443,4,96,"ellenby tree farm","Western Australia"
"14094","corymbia_maculata",400,8,533.7,99,434.7,5,124,"ellenby tree farm","Western Australia"
"14094","corymbia_maculata",400,9,554.6,80,474.6,5,108,"ellenby tree farm","Western Australia"
"14094","corymbia_maculata",400,10,478.3,98,380.3,5,105,"ellenby tree farm","Western Australia"
"7055","corymbia_maculata",1500,1,792.6,194,598.6,4,155,"ellenby tree farm","Western Australia"
"7055","corymbia_maculata",1500,2,746.2,215,531.2,1,165,"ellenby tree farm","Western Australia"
"7055","corymbia_maculata",1500,3,835.9,205,630.9,2,187,"ellenby tree farm","Western Australia"
"7055","corymbia_maculata",1500,4,793.2,200,593.2,3,175,"ellenby tree farm","Western Australia"
"7055","corymbia_maculata",1500,5,702.7,189,513.7,3,168,"ellenby tree farm","Western Australia"
"13828","delonix_regia",300,1,293.4,166,127.4,4,144,"ellenby tree farm","Western Australia"
"13828","delonix_regia",300,2,277.3,108,169.3,1,157,"ellenby tree farm","Western Australia"
"13828","delonix_regia",300,3,337.6,213,124.6,2,124,"ellenby tree farm","Western Australia"
"13828","delonix_regia",300,4,333.6,121,212.6,1,173,"ellenby tree farm","Western Australia"
"13828","delonix_regia",300,5,339.6,140,199.6,5,52,"ellenby tree farm","Western Australia"
"13828","delonix_regia",300,6,347.5,55,292.5,1,101,"ellenby tree farm","Western Australia"
"13828","delonix_regia",300,7,314,240,74,6,103,"ellenby tree farm","Western Australia"
"13828","delonix_regia",300,8,184,112,72,3,53,"ellenby tree farm","Western Australia"
"13828","delonix_regia",300,9,318,103,215,5,170,"ellenby tree farm","Western Australia"
"13828","delonix_regia",300,10,320,135,185,4,171,"ellenby tree farm","Western Australia"
"13709","eucalyptus_gomphocephala",150,1,220.4,68,152.4,7,85,"ellenby tree farm","Western Australia"
"13709","eucalyptus_gomphocephala",150,2,202,70,132,7,70,"ellenby tree farm","Western Australia"
"13709","eucalyptus_gomphocephala",150,3,227,75,152,11,62,"ellenby tree farm","Western Australia"
"13709","eucalyptus_gomphocephala",150,4,256.6,76,180.6,7,88,"ellenby tree farm","Western Australia"
"13709","eucalyptus_gomphocephala",150,5,213,77,136,10,79,"ellenby tree farm","Western Australia"
"13709","eucalyptus_gomphocephala",150,6,194,77,117,6,67,"ellenby tree farm","Western Australia"
"13709","eucalyptus_gomphocephala",150,7,235.5,90,145.5,8,77,"ellenby tree farm","Western Australia"
"13709","eucalyptus_gomphocephala",150,8,234.3,70,164.3,10,72,"ellenby tree farm","Western Australia"
"13709","eucalyptus_gomphocephala",150,9,262.5,50,212.5,6,87,"ellenby tree farm","Western Australia"
"13709","eucalyptus_gomphocephala",150,10,215.5,60,155.5,8,76,"ellenby tree farm","Western Australia"
"14125","eucalyptus_gomphocephala",400,1,337.7,114,223.7,8,113,"ellenby tree farm","Western Australia"
"14125","eucalyptus_gomphocephala",400,2,336,96,240,5,125,"ellenby tree farm","Western Australia"
"14125","eucalyptus_gomphocephala",400,3,320,75,245,5,95,"ellenby tree farm","Western Australia"
"14125","eucalyptus_gomphocephala",400,4,321.8,122,199.8,8,84,"ellenby tree farm","Western Australia"
"14125","eucalyptus_gomphocephala",400,5,356.9,120,236.9,8,113,"ellenby tree farm","Western Australia"
"14125","eucalyptus_gomphocephala",400,6,381.4,108,273.4,6,118,"ellenby tree farm","Western Australia"
"14125","eucalyptus_gomphocephala",400,7,310.7,64,246.7,4,119,"ellenby tree farm","Western Australia"
"14125","eucalyptus_gomphocephala",400,8,358.2,72,286.2,2,99,"ellenby tree farm","Western Australia"
"14125","eucalyptus_gomphocephala",400,9,392.9,81,311.9,3,108,"ellenby tree farm","Western Australia"
"14125","eucalyptus_gomphocephala",400,10,325.1,120,205.1,6,99,"ellenby tree farm","Western Australia"
"14804","eucalyptus_rudis",200,1,270,54,216,7,61,"ellenby tree farm","Western Australia"
"14804","eucalyptus_rudis",200,2,312,64,248,4,88,"ellenby tree farm","Western Australia"
"14804","eucalyptus_rudis",200,3,260.3,53,207.3,7,53,"ellenby tree farm","Western Australia"
"14804","eucalyptus_rudis",200,4,274.7,48,226.7,5,65,"ellenby tree farm","Western Australia"
"14804","eucalyptus_rudis",200,5,236.4,55,181.4,7,61,"ellenby tree farm","Western Australia"
"14804","eucalyptus_rudis",200,6,256.2,52,204.2,5,69,"ellenby tree farm","Western Australia"
"14804","eucalyptus_rudis",200,7,205.8,49,156.8,8,53,"ellenby tree farm","Western Australia"
"14804","eucalyptus_rudis",200,8,269.4,53,216.4,7,81,"ellenby tree farm","Western Australia"
"14804","eucalyptus_rudis",200,9,298.2,72,226.2,7,65,"ellenby tree farm","Western Australia"
"14804","eucalyptus_rudis",200,10,300.4,62,238.4,6,108,"ellenby tree farm","Western Australia"
"13855","eucalyptus_sideroxylon_rosea",75,1,251,79,172,4,94,"ellenby tree farm","Western Australia"
"13855","eucalyptus_sideroxylon_rosea",75,2,444.8,101,343.8,4,115,"ellenby tree farm","Western Australia"
"13855","eucalyptus_sideroxylon_rosea",75,3,308.6,86,222.6,10,84,"ellenby tree farm","Western Australia"
"13855","eucalyptus_sideroxylon_rosea",75,4,246.4,134,112.4,6,94,"ellenby tree farm","Western Australia"
"13855","eucalyptus_sideroxylon_rosea",75,5,217,65,152,7,103,"ellenby tree farm","Western Australia"
"13855","eucalyptus_sideroxylon_rosea",75,6,210.7,88,122.7,7,81,"ellenby tree farm","Western Australia"
"13855","eucalyptus_sideroxylon_rosea",75,7,378.4,113,265.4,4,100,"ellenby tree farm","Western Australia"
"13855","eucalyptus_sideroxylon_rosea",75,8,351,122,229,4,57,"ellenby tree farm","Western Australia"
"13855","eucalyptus_sideroxylon_rosea",75,9,337.2,120,217.2,6,135,"ellenby tree farm","Western Australia"
"13855","eucalyptus_sideroxylon_rosea",75,10,412,107,305,4,78,"ellenby tree farm","Western Australia"
"14112","eucalyptus_sideroxylon_rosea",400,1,333.9,93,240.9,10,123,"ellenby tree farm","Western Australia"
"14112","eucalyptus_sideroxylon_rosea",400,2,337.8,83,254.8,8,87,"ellenby tree farm","Western Australia"
"14112","eucalyptus_sideroxylon_rosea",400,3,369,82,287,7,126,"ellenby tree farm","Western Australia"
"14112","eucalyptus_sideroxylon_rosea",400,4,348,76,272,7,107,"ellenby tree farm","Western Australia"
"14112","eucalyptus_sideroxylon_rosea",400,5,337.8,80,257.8,8,111,"ellenby tree farm","Western Australia"
"14112","eucalyptus_sideroxylon_rosea",400,6,366.7,70,296.7,6,104,"ellenby tree farm","Western Australia"
"14112","eucalyptus_sideroxylon_rosea",400,7,313,72,241,7,116,"ellenby tree farm","Western Australia"
"14112","eucalyptus_sideroxylon_rosea",400,8,279.1,76,203.1,9,103,"ellenby tree farm","Western Australia"
"14112","eucalyptus_sideroxylon_rosea",400,9,362.4,80,282.4,3,105,"ellenby tree farm","Western Australia"
"14112","eucalyptus_sideroxylon_rosea",400,10,384.4,80,304.4,7,134,"ellenby tree farm","Western Australia"
"14801","eucalyptus_victrix",150,1,203.5,73,130.5,3,89,"ellenby tree farm","Western Australia"
"14801","eucalyptus_victrix",150,2,180.7,45,135.7,4,100,"ellenby tree farm","Western Australia"
"14801","eucalyptus_victrix",150,3,218,58,160,4,83,"ellenby tree farm","Western Australia"
"14801","eucalyptus_victrix",150,4,213.7,49,164.7,5,70,"ellenby tree farm","Western Australia"
"14801","eucalyptus_victrix",150,5,169.2,34,135.2,9,90,"ellenby tree farm","Western Australia"
"14801","eucalyptus_victrix",150,6,200,57,143,5,73,"ellenby tree farm","Western Australia"
"14801","eucalyptus_victrix",150,7,201.8,17,184.8,5,66,"ellenby tree farm","Western Australia"
"14801","eucalyptus_victrix",150,8,150,58,92,4,53,"ellenby tree farm","Western Australia"
"14801","eucalyptus_victrix",150,9,219.2,30,189.2,6,68,"ellenby tree farm","Western Australia"
"14801","eucalyptus_victrix",150,10,213.7,40,173.7,4,93,"ellenby tree farm","Western Australia"
"14159","eucalyptus_victrix",400,1,299.7,74,225.7,3,97,"ellenby tree farm","Western Australia"
"14159","eucalyptus_victrix",400,2,270.3,93,177.3,6,96,"ellenby tree farm","Western Australia"
"14159","eucalyptus_victrix",400,3,269.3,74,195.3,6,90,"ellenby tree farm","Western Australia"
"14159","eucalyptus_victrix",400,4,279.4,78,201.4,3,92,"ellenby tree farm","Western Australia"
"14159","eucalyptus_victrix",400,5,335.9,139,196.9,6,77,"ellenby tree farm","Western Australia"
"14159","eucalyptus_victrix",400,6,261.9,77,184.9,6,84,"ellenby tree farm","Western Australia"
"14159","eucalyptus_victrix",400,7,344.2,81,263.2,6,107,"ellenby tree farm","Western Australia"
"14159","eucalyptus_victrix",400,8,321.1,132,189.1,4,119,"ellenby tree farm","Western Australia"
"14159","eucalyptus_victrix",400,9,222.8,80,142.8,4,111,"ellenby tree farm","Western Australia"
"14218","eucalyptus_victrix",1000,1,350.4,79,271.4,3,126,"ellenby tree farm","Western Australia"
"14218","eucalyptus_victrix",1000,2,346.9,90,256.9,4,103,"ellenby tree farm","Western Australia"
"14218","eucalyptus_victrix",1000,3,418.2,135,283.2,1,155,"ellenby tree farm","Western Australia"
"14218","eucalyptus_victrix",1000,4,292.9,82,210.9,6,147,"ellenby tree farm","Western Australia"
"14218","eucalyptus_victrix",1000,5,343.2,110,233.2,4,120,"ellenby tree farm","Western Australia"
"14218","eucalyptus_victrix",1000,6,352.1,96,256.1,3,104,"ellenby tree farm","Western Australia"
"14218","eucalyptus_victrix",1000,7,337.3,80,257.3,3,118,"ellenby tree farm","Western Australia"
"13370","gleditsia_triacanthos_sunburst",100,1,250.6,102,148.6,4,44,"ellenby tree farm","Western Australia"
"13370","gleditsia_triacanthos_sunburst",100,2,220.9,98,122.9,7,31,"ellenby tree farm","Western Australia"
"13370","gleditsia_triacanthos_sunburst",100,3,235.4,102,133.4,3,44,"ellenby tree farm","Western Australia"
"13370","gleditsia_triacanthos_sunburst",100,4,226.9,92,134.9,6,52,"ellenby tree farm","Western Australia"
"13370","gleditsia_triacanthos_sunburst",100,5,227.5,86,141.5,4,21,"ellenby tree farm","Western Australia"
"13370","gleditsia_triacanthos_sunburst",100,6,240.4,106,134.4,2,20,"ellenby tree farm","Western Australia"
"13370","gleditsia_triacanthos_sunburst",100,7,249.6,89,160.6,3,60,"ellenby tree farm","Western Australia"
"13370","gleditsia_triacanthos_sunburst",100,8,249.7,101,148.7,3,39,"ellenby tree farm","Western Australia"
"13370","gleditsia_triacanthos_sunburst",100,9,265.5,101,164.5,6,89,"ellenby tree farm","Western Australia"
"13370","gleditsia_triacanthos_sunburst",100,10,244.8,124,120.8,5,75,"ellenby tree farm","Western Australia"
"13816","hibiscus_tiliaceus_rubra",75,1,190.4,32,158.4,4,49,"ellenby tree farm","Western Australia"
"13816","hibiscus_tiliaceus_rubra",75,2,193.7,30,163.7,6,43,"ellenby tree farm","Western Australia"
"13816","hibiscus_tiliaceus_rubra",75,3,216.5,30,186.5,4,60,"ellenby tree farm","Western Australia"
"13816","hibiscus_tiliaceus_rubra",75,4,209.2,30,179.2,4,58,"ellenby tree farm","Western Australia"
"13816","hibiscus_tiliaceus_rubra",75,5,227.4,34,193.4,4,48,"ellenby tree farm","Western Australia"
"13816","hibiscus_tiliaceus_rubra",75,6,205.2,30,175.2,5,52,"ellenby tree farm","Western Australia"
"13816","hibiscus_tiliaceus_rubra",75,7,213.4,32,181.4,5,50,"ellenby tree farm","Western Australia"
"13816","hibiscus_tiliaceus_rubra",75,8,217.4,33,184.4,5,56,"ellenby tree farm","Western Australia"
"13816","hibiscus_tiliaceus_rubra",75,9,204.2,41,163.2,6,49,"ellenby tree farm","Western Australia"
"13816","hibiscus_tiliaceus_rubra",75,10,193,17,176,4,40,"ellenby tree farm","Western Australia"
"12941","jacaranda_mimosifolia",75,1,196.4,125,71.4,7,49,"ellenby tree farm","Western Australia"
"12941","jacaranda_mimosifolia",75,2,248.2,164,84.2,8,44,"ellenby tree farm","Western Australia"
"12941","jacaranda_mimosifolia",75,3,234.8,90,144.8,3,90,"ellenby tree farm","Western Australia"
"12941","jacaranda_mimosifolia",75,4,314.5,129,185.5,3,159,"ellenby tree farm","Western Australia"
"12941","jacaranda_mimosifolia",75,5,231.1,109,122.1,8,52,"ellenby tree farm","Western Australia"
"12941","jacaranda_mimosifolia",75,6,227,93,134,3,86,"ellenby tree farm","Western Australia"
"13488","jacaranda_mimosifolia",500,1,696.8,174,522.8,2,186,"ellenby tree farm","Western Australia"
"13488","jacaranda_mimosifolia",500,2,489.4,191,298.4,3,224,"ellenby tree farm","Western Australia"
"13488","jacaranda_mimosifolia",500,3,629.1,154,475.1,1,224,"ellenby tree farm","Western Australia"
"13488","jacaranda_mimosifolia",500,4,533.5,151,382.5,3,163,"ellenby tree farm","Western Australia"
"13488","jacaranda_mimosifolia",500,5,729.1,393,336.1,4,160,"ellenby tree farm","Western Australia"
"13488","jacaranda_mimosifolia",500,6,638.8,131,507.8,2,188,"ellenby tree farm","Western Australia"
"13488","jacaranda_mimosifolia",500,7,627.5,176,451.5,2,177,"ellenby tree farm","Western Australia"
"13488","jacaranda_mimosifolia",500,8,547.3,159,388.3,1,159,"ellenby tree farm","Western Australia"
"d400r3","jacaranda_mimosifolia",1000,1,627.4,170,457.4,1,238,"ellenby tree farm","Western Australia"
"d400r3","jacaranda_mimosifolia",1000,2,388.1,187,201.1,3,234,"ellenby tree farm","Western Australia"
"d400r3","jacaranda_mimosifolia",1000,3,566.6,164,402.6,2,142,"ellenby tree farm","Western Australia"
"d400r3","jacaranda_mimosifolia",1000,4,584,147,437,4,180,"ellenby tree farm","Western Australia"
"d400r3","jacaranda_mimosifolia",1000,5,630,193,437,3,274,"ellenby tree farm","Western Australia"
"d400r3","jacaranda_mimosifolia",1000,6,575.6,155,420.6,2,289,"ellenby tree farm","Western Australia"
"jm1800","jacaranda_mimosifolia",1800,1,903,245,658,2,238,"ellenby tree farm","Western Australia"
"jm1800","jacaranda_mimosifolia",1800,2,725.9,235,490.9,4,312,"ellenby tree farm","Western Australia"
"jm1800","jacaranda_mimosifolia",1800,3,719.5,164,555.5,3,220,"ellenby tree farm","Western Australia"
"jm1800","jacaranda_mimosifolia",1800,4,865,193,672,1,244,"ellenby tree farm","Western Australia"
"jm1800","jacaranda_mimosifolia",1800,5,729.9,238,491.9,5,195,"ellenby tree farm","Western Australia"
"jm1800","jacaranda_mimosifolia",1800,6,860,173,687,2,290,"ellenby tree farm","Western Australia"
"jm1800","jacaranda_mimosifolia",1800,NA,752.7,235.7,517,3,224,"ellenby tree farm","Western Australia"
"12620","lagerstroemia_indica_sioux",75,1,183.1,50,133.1,5,52,"ellenby tree farm","Western Australia"
"12620","lagerstroemia_indica_sioux",75,2,113.8,69,44.8,11,34,"ellenby tree farm","Western Australia"
"12620","lagerstroemia_indica_sioux",75,3,157.1,61,96.1,3,38,"ellenby tree farm","Western Australia"
"12620","lagerstroemia_indica_sioux",75,4,132.4,52,80.4,17,22,"ellenby tree farm","Western Australia"
"12620","lagerstroemia_indica_sioux",75,5,124.5,57,67.5,1,16,"ellenby tree farm","Western Australia"
"12620","lagerstroemia_indica_sioux",75,6,132.4,43,89.4,1,23,"ellenby tree farm","Western Australia"
"12620","lagerstroemia_indica_sioux",75,7,130.6,71,59.6,4,30,"ellenby tree farm","Western Australia"
"12620","lagerstroemia_indica_sioux",75,8,149.4,70,79.4,6,13,"ellenby tree farm","Western Australia"
"12620","lagerstroemia_indica_sioux",75,9,154.6,61,93.6,8,44,"ellenby tree farm","Western Australia"
"12620","lagerstroemia_indica_sioux",75,10,158.2,67,91.2,20,13,"ellenby tree farm","Western Australia"
"10587","magnolia_grandiflora_littlegem",35,1,150,50,100,5,38,"ellenby tree farm","Western Australia"
"10587","magnolia_grandiflora_littlegem",35,2,133.9,23,110.9,3,34,"ellenby tree farm","Western Australia"
"10587","magnolia_grandiflora_littlegem",35,3,150.6,23,127.6,4,48,"ellenby tree farm","Western Australia"
"10587","magnolia_grandiflora_littlegem",35,4,115.4,23,92.4,6,42,"ellenby tree farm","Western Australia"
"10587","magnolia_grandiflora_littlegem",35,5,117.7,54,63.7,7,33,"ellenby tree farm","Western Australia"
"10587","magnolia_grandiflora_littlegem",35,6,132.3,46,86.3,7,34,"ellenby tree farm","Western Australia"
"10587","magnolia_grandiflora_littlegem",35,7,132.7,29,103.7,3,48,"ellenby tree farm","Western Australia"
"10587","magnolia_grandiflora_littlegem",35,8,123.7,17,106.7,7,33,"ellenby tree farm","Western Australia"
"10587","magnolia_grandiflora_littlegem",35,9,119.8,20,99.8,9,33,"ellenby tree farm","Western Australia"
"10587","magnolia_grandiflora_littlegem",35,10,101.8,14,87.8,3,29,"ellenby tree farm","Western Australia"
"11957","magnolia_grandiflora_littlegem",75,1,118,20,98,8,25,"ellenby tree farm","Western Australia"
"11957","magnolia_grandiflora_littlegem",75,2,120.1,29,91.1,5,27,"ellenby tree farm","Western Australia"
"11957","magnolia_grandiflora_littlegem",75,3,131.5,20,111.5,6,23,"ellenby tree farm","Western Australia"
"11957","magnolia_grandiflora_littlegem",75,4,128.6,20,108.6,4,18,"ellenby tree farm","Western Australia"
"11957","magnolia_grandiflora_littlegem",75,5,137.3,19,118.3,6,22,"ellenby tree farm","Western Australia"
"11957","magnolia_grandiflora_littlegem",75,6,132.6,18,114.6,7,23,"ellenby tree farm","Western Australia"
"11957","magnolia_grandiflora_littlegem",75,7,124,19,105,6,21,"ellenby tree farm","Western Australia"
"11957","magnolia_grandiflora_littlegem",75,8,102.1,19,83.1,5,18,"ellenby tree farm","Western Australia"
"11957","magnolia_grandiflora_littlegem",75,9,96.3,24,72.3,5,17,"ellenby tree farm","Western Australia"
"11957","magnolia_grandiflora_littlegem",75,10,135.7,26,109.7,5,21,"ellenby tree farm","Western Australia"
"15442","magnolia_grandiflora_littlegem",150,1,161.1,24,137.1,8,37,"ellenby tree farm","Western Australia"
"15442","magnolia_grandiflora_littlegem",150,2,193.4,25,168.4,6,31,"ellenby tree farm","Western Australia"
"15442","magnolia_grandiflora_littlegem",150,3,165.7,20,145.7,9,39,"ellenby tree farm","Western Australia"
"15442","magnolia_grandiflora_littlegem",150,4,185.2,25,160.2,8,32,"ellenby tree farm","Western Australia"
"15442","magnolia_grandiflora_littlegem",150,5,182.7,15,167.7,7,37,"ellenby tree farm","Western Australia"
